country_code,country_name,region,income_level,capital_city,longitude,latitude,is_fragile_or_conflict,gdp_growth_pct,gdp_growth_pct_year,gdp_per_capita_usd,gdp_per_capita_usd_year,population,population_year,pop_growth_pct,pop_growth_pct_year,urban_pop_pct,urban_pop_pct_year,internet_users_pct,internet_users_pct_year,mobile_subs_per100,mobile_subs_per100_year,life_expectancy,life_expectancy_year,inflation_pct,inflation_pct_year,unemployment_pct,unemployment_pct_year,self_employed_pct,self_employed_pct_year,agriculture_pct_gdp,agriculture_pct_gdp_year,poverty_headcount_pct,poverty_headcount_pct_year,business_reg_rating,business_reg_rating_year
ABW,Aruba,Latin America & Caribbean ,High income,Oranjestad,-70.0167,12.5167,False,,,,,108785,2025,0.728852751394889,2025,61.7485249229588,2025,97.17,2023.0,,,76.5,2024,,,,,,,,,,,,
AFG,Afghanistan,"Middle East, North Africa, Afghanistan & Pakistan",Low income,Kabul,69.1761,34.5228,True,,,,,43844111,2025,2.76719430653303,2025,25.9401644699898,2025,16.09499931,2025.0,,,66.289,2024,,,13.351,2025.0,83.4001611011252,2025.0,,,,,2.0,2025.0
AGO,Angola,Sub-Saharan Africa ,Lower middle income,Luanda,13.242,-8.81155,False,3.13353542450008,2025.0,3129.47662331063,2025.0,39040039,2025,3.00100954627922,2025,71.4615915176085,2025,40.70479965,2025.0,,,64.805,2024,20.1620197572331,2025.0,14.108,2025.0,75.9049595584427,2025.0,25.2409853888143,2025.0,39.3,2024.0,,
ALB,Albania,Europe & Central Asia,Upper middle income,Tirane,19.8172,41.3317,False,3.78893836241024,2025.0,12998.147869552,2025.0,2349580,2025,-1.16564475393365,2025,58.871474331067,2025,85.86389923,2025.0,,,79.776,2024,2.14618551167388,2025.0,10.926,2025.0,50.2796648858816,2025.0,14.7972607481894,2025.0,0.3,2025.0,,
AND,Andorra,Europe & Central Asia,High income,Andorra la Vella,1.5218,42.5075,False,3.86803450687808,2025.0,54291.5026031052,2025.0,82904,2025,1.17204481645642,2025,88.9492672283129,2025,94.39759827,2025.0,,,84.188,2024,,,,,,,0.484029292810106,2025.0,,,,
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,Abu Dhabi,54.3705,24.4764,False,,,,,11513149,2025,4.68316292656212,2025,85.9617641324017,2025,100.0,2025.0,,,83.069,2024,1.250865245598,2025.0,2.174,2025.0,5.06630975842524,2025.0,,,0.0,2024.0,,
ARG,Argentina,Latin America & Caribbean ,Upper middle income,Buenos Aires,-58.4173,-34.6118,False,4.36733330217022,2025.0,14898.0885943842,2025.0,45851378,2025,0.339100654860035,2025,92.3519221615173,2025,89.66715228,2025.0,,,77.543,2024,,,7.145,2025.0,25.5757392075766,2025.0,5.53265388071299,2025.0,1.0,2025.0,,
ARM,Armenia,Europe & Central Asia,Upper middle income,Yerevan,44.509,40.1596,False,7.2,2025.0,9474.01849300368,2025.0,3086700,2025,1.73854906675217,2025,65.9287015589872,2025,81.33930206,2025.0,,,78.319512195122,2024,3.30693341072904,2025.0,12.871,2025.0,33.6643743470283,2025.0,7.93468177320685,2025.0,0.8,2025.0,,
ASM,American Samoa,East Asia & Pacific,High income,Pago Pago,-170.691,-14.2846,False,,,,,46029,2025,-1.5863427255336,2025,80.5123508239818,2025,,,,,72.992,2024,,,,,,,,,,,,
ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,Saint John's,-61.8456,17.1175,False,4.99803998431987,2025.0,24819.2454680158,2025.0,94209,2025,0.464941443253073,2025,24.3334834700661,2025,72.73040009,2025.0,,,77.766,2024,1.36873527521954,2025.0,,,,,1.4857923090448,2025.0,,,,
AUS,Australia,East Asia & Pacific,High income,Canberra,149.129,-35.282,False,1.35039785076631,2025.0,65129.7227990563,2025.0,27614411,2025,1.53308964338105,2025,87.7192672666333,2025,96.13140106,2025.0,,,83.0512195121951,2024,2.87403791660173,2025.0,4.09,2025.0,16.1048964546054,2025.0,2.26658274847898,2025.0,0.9,2025.0,,
AUT,Austria,Europe & Central Asia,High income,Vienna,16.3798,48.2201,False,0.615747280959056,2025.0,62930.0351324599,2025.0,9208163,2025,0.328301850203979,2025,69.7152152366353,2025,91.92573373,2025.0,,,81.9951219512195,2024,3.52719439956928,2025.0,5.582,2025.0,12.195549723839,2025.0,1.25694809585953,2025.0,0.5,2025.0,,
AZE,Azerbaijan,Europe & Central Asia,Upper middle income,Baku,49.8932,40.3834,False,1.44985591122698,2025.0,7410.72281660142,2025.0,10246996,2025,0.431945667113889,2025,58.6371024281175,2025,90.80000181,2025.0,,,74.576,2024,5.62208788068338,2025.0,5.457,2025.0,66.9832705925309,2025.0,5.92521728352983,2025.0,,,,
BDI,Burundi,Sub-Saharan Africa ,Low income,Bujumbura,29.3639,-3.3784,True,4.24010529884178,2025.0,233.823013385395,2025.0,14390003,2025,2.40689260858279,2025,25.6870184681663,2025,8.595999718,2025.0,,,63.818,2024,34.1339985744832,2025.0,0.922,2025.0,84.8501168393457,2025.0,34.289723106363,2025.0,74.2,2025.0,3.0,2025.0
BEL,Belgium,Europe & Central Asia,High income,Brussels,4.36761,50.8371,False,0.983117967125935,2025.0,60750.2735864647,2025.0,11941781,2025,0.698907329339411,2025,87.6726083114649,2025,95.77579144,2025.0,,,82.3,2024,2.46705543774613,2025.0,5.906,2025.0,14.5914614041711,2025.0,0.730169514651754,2025.0,0.1,2025.0,,
BEN,Benin,Sub-Saharan Africa ,Lower middle income,Porto-Novo,2.6323,6.4779,False,8.07408453688336,2025.0,1658.27312662991,2025.0,14814460,2025,2.40291500851022,2025,53.3620073968188,2025,33.98379898,2025.0,,,60.961,2024,1.10155247902978,2025.0,1.589,2025.0,79.8348346786921,2025.0,22.9191586398898,2025.0,27.2,2025.0,4.0,2025.0
BFA,Burkina Faso,Sub-Saharan Africa ,Low income,Ouagadougou,-1.53395,12.3605,True,5.29461839319283,2025.0,1147.57131635601,2025.0,24074580,2025,2.20824551344995,2025,28.9226360719085,2025,28.25270081,2025.0,,,61.292,2024,-0.586235316330579,2025.0,3.477,2025.0,82.5985003656192,2025.0,19.9429410767908,2025.0,42.1,2025.0,3.5,2025.0
BGD,Bangladesh,South Asia,Lower middle income,Dhaka,90.4113,23.7055,False,3.48990671836833,2025.0,2597.34352335275,2025.0,175686899,2025,1.21664463269168,2025,33.2395847043975,2025,53.42171316,2025.0,,,74.93,2024,8.7687628116114,2025.0,3.778,2025.0,61.0415601988916,2025.0,11.4240222467121,2025.0,5.9,2025.0,3.0,2025.0
BGR,Bulgaria,Europe & Central Asia,High income,Sofia,23.3238,42.7105,False,3.0963663917961,2025.0,20328.1667065538,2025.0,6433302,2025,-0.126123118551665,2025,74.1727501848475,2025,82.438955,2025.0,,,75.7609756097561,2024,4.58084355235697,2025.0,3.536,2025.0,11.7955480759712,2025.0,2.47498607309854,2025.0,1.0,2025.0,,
BHR,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,Manama,50.5354,26.1921,False,3.48137573668635,2025.0,30596.5794898885,2025.0,1600366,2025,0.733516488465226,2025,100.0,2025,100.0,2025.0,,,81.423,2024,-0.137708855447902,2025.0,1.102,2025.0,2.44073002362446,2025.0,0.240579157170771,2025.0,,,,
BHS,"Bahamas, The",Latin America & Caribbean ,High income,Nassau,-77.339,25.0661,False,,,,,403033,2025,0.43515303971882,2025,81.3309172016028,2025,92.47270203,2025.0,,,74.71,2024,,,9.207,2025.0,17.0547511332546,2025.0,,,,,,
BIH,Bosnia and Herzegovina,Europe & Central Asia,Upper middle income,Sarajevo,18.4214,43.8607,False,2.12861913138053,2025.0,10381.8460703874,2025.0,3140095,2025,-0.766395454237064,2025,52.6915440779561,2025,86.10091103,2025.0,,,78.044,2024,,,11.037,2025.0,22.0631006708146,2025.0,4.35590102154996,2025.0,0.3,2025.0,,
BLR,Belarus,Europe & Central Asia,Upper middle income,Minsk,27.5766,53.9678,False,1.29999999999998,2025.0,10279.2547190723,2025.0,9085991,2025,-0.511982816210923,2025,79.4945820380127,2025,94.26182128,2025.0,,,74.3653414634147,2024,6.59877945951182,2025.0,3.38,2025.0,6.83343649741945,2025.0,6.89927975485292,2025.0,0.0,2025.0,,
BLZ,Belize,Latin America & Caribbean ,Upper middle income,Belmopan,-88.7713,17.2534,False,2.74831731763744,2025.0,7865.47937690933,2025.0,422924,2025,1.39336251081714,2025,41.5621435428272,2025,80.00582262,2025.0,,,73.739,2024,1.06281547952896,2025.0,8.856,2025.0,35.1801246673454,2025.0,,,1.0,2024.0,3.0,2025.0
BMU,Bermuda,North America,High income,Hamilton,-64.706,32.3293,False,,,,,64555,2025,-0.125395748331922,2025,100.0,2025,98.37,2023.0,,,82.49,2024,,,,,,,,,,,,
BOL,Bolivia,Latin America & Caribbean ,Lower middle income,La Paz,-66.1936,-13.9908,False,-1.58237567348246,2025.0,5147.81081955367,2025.0,12581843,2025,1.34850560934918,2025,71.5631037265869,2025,79.70469666,2025.0,,,68.739,2024,19.517120804733,2025.0,2.967,2025.0,66.2673828499008,2025.0,,,2.1,2025.0,2.5,2021.0
BRA,Brazil,Latin America & Caribbean ,Upper middle income,Brasilia,-47.9292,-15.7801,False,2.2857464902475,2025.0,10713.2856869511,2025.0,212812405,2025,0.383150642409967,2025,88.1772996487898,2025,84.46347227,2025.0,,,76.023,2024,5.01675279604836,2025.0,5.97,2025.0,30.2938564691972,2025.0,6.08621695565171,2025.0,3.0,2025.0,,
BRB,Barbados,Latin America & Caribbean ,High income,Bridgetown,-59.6105,13.0935,False,2.70000021764021,2025.0,28364.8181499736,2025.0,282623,2025,0.0552124454380577,2025,59.6996239887007,2025,70.36470032,2025.0,,,76.332,2024,0.846576563196289,2025.0,6.524,2025.0,19.5464583818414,2025.0,,,1.7,2022.0,,
BRN,Brunei Darussalam,East Asia & Pacific,High income,Bandar Seri Begawan,114.946,4.94199,False,0.66956214816436,2025.0,32234.6428368582,2025.0,466330,2025,0.776925734682091,2025,75.0109886586819,2025,96.29828801,2025.0,,,75.501,2024,-0.302994414446762,2025.0,5.277,2025.0,7.2707332451225,2025.0,1.18136570943281,2025.0,,,,
BTN,Bhutan,South Asia,Lower middle income,Thimphu,89.6177,27.5768,False,8.00502716233098,2025.0,4492.78400306618,2025.0,796682,2025,0.649540189970473,2025,43.4301832473753,2025,91.27739716,2025.0,,,73.262,2024,3.55513663074987,2025.0,3.227,2025.0,69.5105956371201,2025.0,13.6806760206392,2025.0,0.0,2025.0,3.5,2025.0
BWA,Botswana,Sub-Saharan Africa ,Upper middle income,Gaborone,25.9201,-24.6544,False,-0.733898323852287,2025.0,7778.1151090571,2025.0,2562122,2025,1.61250378521521,2025,67.9559561532102,2025,57.45950036,2025.0,,,69.293,2024,2.6597506179431,2025.0,24.477,2025.0,28.1075501484859,2025.0,1.78116253805865,2025.0,21.4,2021.0,,
CAF,Central African Republic,Sub-Saharan Africa ,Low income,Bangui,21.6407,5.63056,True,4.49950000393781,2025.0,556.131398031455,2025.0,5513282,2025,3.36794044132968,2025,44.5532156681816,2025,13.78250027,2025.0,,,57.671,2024,1.00198012768088,2025.0,6.251,2025.0,85.3998317060466,2025.0,27.6072515492258,2025.0,71.6,2025.0,2.0,2025.0
CAN,Canada,North America,High income,Ottawa,-75.6919,45.4215,False,1.74268536175708,2025.0,55697.6639660837,2025.0,41651653,2025,0.939110272846239,2025,82.8757020253886,2025,94.353302,2025.0,,,82.1080487804878,2024,2.07232411149103,2025.0,6.907,2025.0,12.909903951402,2025.0,,,0.3,2025.0,,
CHE,Switzerland,Europe & Central Asia,High income,Bern,7.44821,46.948,False,1.30007790958307,2025.0,114769.012314293,2025.0,9092436,2025,0.95982517858888,2025,85.7272157802756,2025,97.32103855,2025.0,,,84.4073170731707,2024,0.154376978290185,2025.0,4.873,2025.0,16.8607608309661,2025.0,0.644624328848247,2025.0,0.2,2025.0,,
CHI,Channel Islands,Europe & Central Asia,High income,,,,False,,,,,168466,2025,0.202025072,2025,32.6430856346098,2025,,,,,81.2,2024,,,6.169,2025.0,8.56521524242574,2025.0,,,,,,
CHL,Chile,Latin America & Caribbean ,High income,Santiago,-70.6475,-33.475,False,2.45925474781374,2025.0,17994.5911957485,2025.0,19859921,2025,0.480257021978241,2025,89.1772830019223,2025,95.590243,2025.0,,,81.359,2024,4.21293601694293,2025.0,8.974,2025.0,23.917530357834,2025.0,3.45290754387223,2025.0,0.4,2025.0,,
CHN,China,East Asia & Pacific,Upper middle income,Beijing,116.286,40.0495,False,4.95994886240992,2025.0,13861.970224368,2025.0,1406585000,2025,-0.169770885652674,2025,66.3429910348272,2025,91.6,2025.0,,,78.017,2024,0.0595646916565403,2025.0,4.615,2025.0,37.6680211606478,2025.0,6.65869070601804,2025.0,0.0,2025.0,,
CIV,Cote d'Ivoire,Sub-Saharan Africa ,Lower middle income,Yamoussoukro,-4.0305,5.332,False,6.4999999999999,2025.0,3050.10202257321,2025.0,32711547,2025,2.40496595908985,2025,54.5489501450761,2025,41.43219902,2025.0,,,62.11,2024,0.125038772593104,2025.0,2.323,2025.0,70.9652872394541,2025.0,16.7636825512357,2025.0,20.8,2025.0,3.5,2025.0
CMR,Cameroon,Sub-Saharan Africa ,Lower middle income,Yaounde,11.5174,3.8721,True,3.20000015616144,2025.0,1972.3815800786,2025.0,29879337,2025,2.56133847709635,2025,55.6692041661323,2025,46.25880051,2025.0,,,63.968,2024,3.40373458279055,2025.0,3.602,2025.0,69.2760532203937,2025.0,16.8466307383509,2025.0,26.7,2025.0,3.0,2025.0
COD,"Congo, Dem. Rep.",Sub-Saharan Africa ,Low income,Kinshasa,15.3222,-4.325,True,5.75924471639999,2025.0,806.776000708534,2025.0,112832473,2025,3.20249618590858,2025,45.1135633042151,2025,19.67350006,2025.0,,,62.074,2024,,,4.434,2025.0,85.0784664607256,2025.0,8.92986514046357,2025.0,85.3,2025.0,3.0,2025.0
COG,"Congo, Rep.",Sub-Saharan Africa ,Lower middle income,Brazzaville,15.2662,-4.2767,True,3.08292728120063,2025.0,2514.73393584747,2025.0,6484437,2025,2.36370989746216,2025,64.1236534817412,2025,47.25159836,2025.0,,,66.001,2024,2.40069559361747,2025.0,19.876,2025.0,76.7562548727763,2025.0,10.1087564987465,2025.0,,,2.0,2025.0
COL,Colombia,Latin America & Caribbean ,Upper middle income,Bogota,-74.082,4.60987,False,2.64201548985928,2025.0,8561.62091854449,2025.0,53425635,2025,1.01451696044498,2025,78.7827914751151,2025,79.34543299,2025.0,,,77.913,2024,5.14222911946201,2025.0,8.29,2025.0,45.6406312116437,2025.0,9.94576430260876,2025.0,8.5,2025.0,,
COM,Comoros,Sub-Saharan Africa ,Lower middle income,Moroni,43.2418,-11.6986,True,3.7544428489181,2025.0,2055.75921566281,2025.0,882847,2025,1.85420936957363,2025,33.941547481361,2025,32.51750183,2025.0,,,67.023,2024,3.24909332306433,2025.0,3.819,2025.0,57.9014088275825,2025.0,36.5776219773036,2025.0,5.1,2025.0,3.0,2025.0
CPV,Cabo Verde,Sub-Saharan Africa ,Upper middle income,Praia,-23.5087,14.9218,False,6.29698518253096,2025.0,5796.47207860911,2025.0,527326,2025,0.465500368710652,2025,77.6300668010068,2025,74.73519897,2025.0,,,76.224,2024,2.34333897365163,2025.0,11.939,2025.0,38.4570637674764,2025.0,5.03715103863143,2025.0,14.6,2021.0,4.0,2025.0
CRI,Costa Rica,Latin America & Caribbean ,High income,San Jose,-84.0089,9.63701,False,4.56033547844829,2025.0,19970.0989059622,2025.0,5152950,2025,0.448125104429705,2025,79.7268137993004,2025,87.17019653,2025.0,,,80.996,2024,-0.073671440596217,2025.0,6.843,2025.0,26.5874535729481,2025.0,3.36580665096026,2025.0,0.8,2025.0,,
CUB,Cuba,Latin America & Caribbean ,Upper middle income,Havana,-82.3667,23.1333,False,,,,,10937203,2025,-0.388557565092683,2025,77.2270774821152,2025,70.47699738,2025.0,,,78.264,2024,,,1.746,2025.0,24.8970261884222,2025.0,,,,,,
CUW,Curacao,Latin America & Caribbean ,High income,Willemstad,,,False,,,,,156263,2025,0.189603874500038,2025,91.4727714986125,2025,68.1272162511339,2023.0,,,76.989,2024,,,,,,,,,,,,
CYM,Cayman Islands,Latin America & Caribbean ,High income,George Town,-81.3857,19.3022,False,,,,,75844,2025,1.84568216276921,2025,100.0,2025,81.0676932508161,2023.0,,,80.54,2024,,,,,,,,,,,,
CYP,Cyprus,Europe & Central Asia,High income,Nicosia,33.3736,35.1676,False,3.77325347982725,2025.0,41783.08984375,2025.0,1370754,2025,0.914028750872649,2025,66.6950270703775,2025,89.60099246,2025.0,,,81.821,2024,0.126528851920189,2025.0,4.924,2025.0,10.1682695261881,2025.0,1.11541253313617,2025.0,0.0,2025.0,,
CZE,Czechia,Europe & Central Asia,High income,Prague,14.4205,50.0878,False,2.58046673293437,2025.0,35917.2724081665,2025.0,10886878,2025,-0.16657564691038,2025,72.8754367116112,2025,87.68776014,2025.0,,,79.9780487804878,2024,2.45996367838865,2025.0,2.825,2025.0,15.7230508919287,2025.0,1.94982686749134,2025.0,0.0,2025.0,,
DEU,Germany,Europe & Central Asia,High income,Berlin,13.4115,52.5235,False,0.239578342117881,2025.0,60496.4350820414,2025.0,83491249,2025,-0.0303506708320264,2025,82.13822205362,2025,93.49999579,2025.0,,,80.7926829268293,2024,2.17178770949721,2025.0,3.711,2025.0,8.14920626056795,2025.0,0.871426941482043,2025.0,0.7,2025.0,,
DJI,Djibouti,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,Djibouti,43.1425,11.5806,False,6.4954610524268,2025.0,3905.604954681,2025.0,1184076,2025,1.30518794764358,2025,72.9758660686475,2025,65.29889679,2025.0,,,66.202,2024,-0.313731799533481,2025.0,26.015,2025.0,51.1172281428355,2025.0,2.27199545061851,2025.0,25.4,2023.0,3.0,2025.0
DMA,Dominica,Latin America & Caribbean ,Upper middle income,Roseau,-61.39,15.2976,False,3.05243763087539,2025.0,10989.0431185083,2025.0,65871,2025,-0.505770483641074,2025,73.9861616678942,2025,82.04689789,2025.0,,,71.294,2024,2.53385126107135,2025.0,,,,,12.1033350047584,2025.0,,,3.5,2025.0
DNK,Denmark,Europe & Central Asia,High income,Copenhagen,12.5681,55.6763,False,2.92843280014236,2025.0,76970.1535217919,2025.0,6009169,2025,0.536903805914283,2025,88.8458435892689,2025,99.76915157,2025.0,,,82.2536585365854,2024,1.89367372703044,2025.0,5.529,2025.0,7.9106885959171,2025.0,1.16938005441414,2025.0,0.4,2025.0,,
DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,Santo Domingo,-69.8908,18.479,False,2.11739113534632,2025.0,11059.2081531834,2025.0,11520487,2025,0.809920950082305,2025,72.517694062591,2025,91.0022446,2025.0,,,73.868,2024,3.8731176804813,2025.0,5.092,2025.0,42.1008530888299,2025.0,4.6027191760655,2025.0,0.8,2025.0,,
DZA,Algeria,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,Algiers,3.05097,36.7397,False,3.815543719231,2025.0,6051.00322704182,2025.0,47435312,2025,1.31780475504384,2025,75.8187358069877,2025,77.4178009,2025.0,,,76.475,2024,1.41835151429016,2025.0,11.633,2025.0,30.1984194526643,2025.0,14.5120041000651,2025.0,,,,
ECU,Ecuador,Latin America & Caribbean ,Upper middle income,Quito,-78.5243,-0.229498,False,3.72594857272087,2025.0,7125.27618527738,2025.0,18289896,2025,0.847864596028112,2025,63.3918189058262,2025,77.17273115,2025.0,,,77.579,2024,0.710469324989076,2025.0,3.308,2025.0,52.3345685121002,2025.0,9.70295482246867,2025.0,3.4,2025.0,,
